call_id,customer_name,call_timestamp,day_of_week,hour_of_day,wait_time_minutes,issue_category,resolution_status
c0a74f05-da9f-491a-b2e7-75ebed0fc7e8,Joshua Harris DVM,2026-03-04 23:01:10.455225,Wednesday,23,15,Service,False
ec4384de-ac2e-443c-9ee1-2cf3aa3725ae,Andrew Fox,2026-04-22 03:34:09.400304,Wednesday,3,2,Account,True
a06d80e6-6dc0-44c2-8363-76f986368319,Keith Weaver,2026-02-08 12:09:18.908461,Sunday,12,32,Billing,True
985766f1-c08c-4fea-99db-d0472f1db83c,Charles Monroe,2026-03-18 10:48:19.136705,Wednesday,10,27,Account,False
34eeade1-2bb2-46a8-b8e2-34db1a61a5d8,Joseph Hansen,2026-01-07 01:32:06.186748,Wednesday,1,2,Account,True
3040988a-fb23-49ef-bcbd-7e74e58b5c5c,Christopher Bennett,2026-02-05 04:28:26.427798,Thursday,4,15,Service,False
ecefb95d-e1ab-411c-8e58-d5c51ba24645,Terry Green,2026-04-18 16:10:03.790465,Saturday,16,29,Billing,False
6ed58ecd-5b5e-4d9a-832b-089ef492556a,Catherine Sullivan,2026-01-02 23:07:41.104859,Friday,23,18,Service,True
7e3cad33-e3bc-444a-b3ff-34875718f8da,Jeffrey Glass,2026-01-18 07:58:45.562704,Sunday,7,9,Service,False
ec25413e-70cc-4a25-85d6-6a50c2decef3,Theresa Copeland,2026-01-22 04:24:21.675239,Thursday,4,3,Technical,True
34197754-66e4-4d69-92f3-b371e50cdca2,Renee Martinez,2026-04-06 09:42:31.586441,Monday,9,26,Technical,False
972011f8-121f-45c6-8f62-c240973271e2,Matthew Wheeler,2026-01-06 01:46:27.169037,Tuesday,1,6,Billing,True
8434a6d7-1279-4845-b3b2-a31e06542a96,Hannah Johnson,2026-01-22 15:39:21.928169,Thursday,15,39,Service,True
92016e77-6272-4e68-b94e-e7a544beafdb,Brandi Harris,2026-01-24 10:36:21.079711,Saturday,10,17,Technical,False
4dfa3085-3cd7-4467-960e-548eff3d8546,Brett Green,2026-04-13 11:19:25.080182,Monday,11,26,Account,True
69b096aa-154b-4b0b-8c3a-1b33834d65eb,Brenda Greene,2026-04-26 22:44:20.681427,Sunday,22,6,Account,True
fe220e22-e7c3-4933-89b3-fa7dae1fbe88,Jose Kidd,2026-01-09 14:29:36.498214,Friday,14,26,Account,True
b086a744-89b0-4f8f-8d56-369193643bb1,Jerry Lucero,2026-02-13 10:35:47.130007,Friday,10,35,Account,True
28159942-329c-42d7-b257-8acb212c1e41,Andrew Martin,2026-02-22 14:46:39.538164,Sunday,14,14,Billing,True
304d6153-5ee3-4897-9d7c-ff3dc5d2f4bc,Olivia Martin,2026-02-14 02:31:06.304253,Saturday,2,7,Billing,False
383e8d6d-8191-40fa-99a0-168ca31631db,Duane Ramirez,2026-02-05 19:54:41.492001,Thursday,19,9,Billing,True
455a99f1-5cbe-4b01-8349-e0657c035c01,Manuel Brown DDS,2026-02-10 17:42:22.248065,Tuesday,17,2,Account,False
677075ea-a30f-4d23-803b-85e53ee7833a,Gabriella Flores,2026-01-15 10:57:32.596592,Thursday,10,23,Account,False
86bdb7e7-90a8-42c5-8a8c-7006566b1a82,Jasmin Evans,2026-04-19 06:49:13.100107,Sunday,6,10,Service,True
0463b796-6f42-4a22-81e2-313bef0fd5d4,Tiffany Wallace,2026-03-28 04:54:07.345408,Saturday,4,9,Account,True
b4bf3231-8855-4ebb-8b61-e351513c34ce,Dr. Walter Lopez,2026-03-15 22:41:37.830899,Sunday,22,7,Service,False
7c2accb7-676d-4679-8415-341750bbf9cd,Donna Whitehead,2026-02-14 15:15:56.019425,Saturday,15,25,Service,False
dd6fddea-bef8-4de8-a26b-7e22ef5767bd,David Matthews,2026-01-14 17:57:39.891906,Wednesday,17,7,Technical,False
8e95f9ff-e35e-41c8-be19-4e1b663b17fa,Lawrence Stone,2026-01-27 18:57:37.109272,Tuesday,18,11,Technical,True
9bc5b876-33c2-4e0a-97fc-ec9aa449573d,Whitney Miller,2026-02-02 11:39:11.346040,Monday,11,49,Billing,False
097b1d63-557b-4bb1-939f-2e3c928b2bf2,Tiffany Schroeder,2026-03-15 08:29:50.077112,Sunday,8,13,Service,True
1667f080-3322-4b04-a411-01720ea8acb4,Thomas Jones,2026-03-17 15:45:51.204462,Tuesday,15,18,Technical,False
e9d1582e-e184-4fa4-b383-e853b759485a,Lisa Lewis,2026-02-04 19:27:13.440078,Wednesday,19,15,Account,False
72b79dd1-bf55-4c0a-9ed1-05904e092664,Kristen Nelson,2026-01-12 04:43:44.139473,Monday,4,26,Account,False
f9315a2f-c500-4ab2-b6c5-b63940e65c98,Kimberly Arellano,2026-03-08 23:42:36.775079,Sunday,23,10,Account,False
fa10c166-4607-42aa-98ad-a6984f37aa74,Darren Brown,2026-02-12 16:47:42.333527,Thursday,16,36,Technical,True
555cc3c5-d66c-4a09-bfae-dae3e4e77bc0,Jacob Greene,2026-03-09 04:12:55.175326,Monday,4,7,Technical,False
cf66e206-8638-4794-8739-f7a0c50b058d,Jill Peters,2026-03-11 10:57:41.632847,Wednesday,10,18,Service,True
a2f10ce9-e99a-4f63-a36c-1a8c88e00d5a,Michael Freeman,2026-03-24 00:18:45.187502,Tuesday,0,5,Technical,True
8ef2d7d8-cd58-42fa-89ad-e6ce4fc2af6f,Randall Burton,2026-04-27 20:34:57.405802,Monday,20,20,Account,False
48e1a772-6b72-400b-a3db-75b8291314a2,Micheal Stout,2026-03-18 17:08:15.130783,Wednesday,17,9,Billing,True
ff973964-73f5-40d4-977f-24aa6358c84f,Patrick Watkins,2026-02-06 02:08:19.282650,Friday,2,20,Billing,False
83bc2c06-6bb8-492b-a4e2-f454a7efc6c0,Travis Ortiz,2026-05-08 19:03:14.888836,Friday,19,13,Service,False
d4163901-6861-480d-9aa5-3ae1d30a5f87,Todd Lowery,2026-03-20 19:23:41.462990,Friday,19,14,Billing,False
c8a7a455-3159-4c1f-8301-2d53c93b737d,Thomas Moore,2026-02-20 21:07:13.769169,Friday,21,12,Account,True
8558cc2f-62fa-45cd-b5b5-04020bb9f1b2,Lauren Miller,2026-01-14 08:36:50.166334,Wednesday,8,2,Service,False
e20999e0-39c2-479b-943b-f3dc77909145,Courtney Navarro,2026-03-02 17:02:20.571143,Monday,17,24,Account,False
e90f216e-cf0c-41c3-8410-12336e6a0f8d,Jenna Hall,2026-04-07 08:28:57.130945,Tuesday,8,11,Account,False
6d1117fb-f177-4efd-b4c5-7d784b5835a4,Jonathan Smith,2026-04-15 13:05:20.491375,Wednesday,13,36,Technical,False
93d1e46e-c03e-4349-b609-74c542376898,David Lopez,2026-05-09 02:29:59.186550,Saturday,2,10,Technical,False
8626cb9c-e193-47f0-a5c9-37e4e21a317c,Dawn Crawford,2026-01-04 17:43:02.508870,Sunday,17,4,Billing,False
593addba-d582-4ba0-ac75-9ea2dce4ad9a,Dr. Stephanie Wallace,2026-02-22 06:50:00.254233,Sunday,6,8,Account,False
799b79c6-82a9-49dd-b3e0-6dc0f2b3b7d3,Jessica Davis,2026-03-06 05:12:39.525306,Friday,5,13,Service,False
dd50d5d3-6572-4200-8f90-57513a6c47ba,Debra Williams,2026-05-08 05:34:41.849653,Friday,5,22,Billing,True
40bd8e4b-1ace-4052-a8b9-4c50c65fd246,Michelle Hines,2026-03-14 01:45:25.287166,Saturday,1,14,Technical,False
925072d4-a44e-4baf-9451-e933e9300920,Sarah Christensen,2026-05-01 12:57:24.736621,Friday,12,24,Account,True
43cd966c-e0d1-4c93-b187-c7e0680c597d,Yvonne Beck,2026-03-26 21:55:24.030914,Thursday,21,5,Account,False
f7795534-9eb2-442e-b1a2-7b9115451286,Nicole Carter,2026-02-24 18:04:18.956564,Tuesday,18,4,Technical,False
1af1227b-1d69-4b2f-9471-77559f478f3c,Mr. Jordan Peterson,2026-04-23 21:56:39.532618,Thursday,21,13,Technical,False
85881f68-47e0-44c1-9f62-a0307ffd7dc6,Michael Mueller,2026-03-01 21:57:08.533463,Sunday,21,8,Technical,True
f228b5db-32f4-4c77-b84f-fc3b2a0e57bc,Mallory Browning,2026-04-17 11:16:46.665814,Friday,11,29,Billing,False
ff3d649e-4410-4403-94e1-b038e54eb876,Christopher Rose,2026-03-21 05:23:47.641177,Saturday,5,7,Account,False
f4ac61c0-da81-4d60-a8bc-21d8176a71e2,Robin Montes,2026-03-07 03:04:48.777801,Saturday,3,2,Account,False
69cfe4b4-6844-45c3-97e3-b3917bd82059,Julian Francis,2026-04-27 18:43:48.111943,Monday,18,17,Billing,True
a704d748-8405-495c-b530-03fa8ec24fae,Timothy Mendez,2026-04-01 16:13:33.293863,Wednesday,16,32,Technical,False
e003f981-e314-467c-a12d-59c486dfd592,Catherine Hill,2026-03-01 13:20:45.910589,Sunday,13,40,Technical,False
e20feb87-1980-40e6-ad97-1f7285c43620,Christopher Clark,2026-03-22 00:01:12.728785,Sunday,0,5,Account,False
88d827eb-b123-419f-a598-99a729eea406,Paige Coleman,2026-02-12 19:19:08.955095,Thursday,19,12,Account,True
0029217d-8dca-4414-9e42-ef77c13f61ba,Samuel Martinez,2026-01-25 10:43:53.857958,Sunday,10,36,Account,False
abfe020b-46e1-4873-8fe1-71605405cb0b,Jason Campbell,2026-05-06 13:01:13.607096,Wednesday,13,25,Technical,True
bf48d6ea-3b6e-4589-bf04-acb12254de50,Gregory Horne,2026-04-14 04:59:38.240870,Tuesday,4,12,Billing,False
3e4d3280-9738-4661-8c9c-cd1d8288391d,Steve Willis,2026-05-11 13:28:20.597517,Monday,13,36,Account,True
7151edc1-8b0a-4f94-9adb-224547422def,Angela Davis,2026-03-26 23:16:02.787432,Thursday,23,13,Account,False
eea10efd-75f5-4229-9d1e-968ffcbd5163,Ronald Smith,2026-04-26 19:24:03.376520,Sunday,19,3,Billing,True
2d0b2a6b-f9c0-49a3-9db7-d345d8328352,Robert Navarro,2026-01-05 01:18:37.354764,Monday,1,23,Service,False
ab538e08-b90d-48e2-852c-030c8f067874,Brandon Green,2026-03-04 00:45:26.668298,Wednesday,0,10,Service,True
99ad24dc-92e2-4cd4-b540-77da3087ab5a,Scott Tran,2026-02-08 14:56:31.490140,Sunday,14,37,Service,True
721cf2ba-d0ff-46ce-96d6-6b1badbf651d,Angela Stewart,2026-04-25 13:43:21.296084,Saturday,13,44,Technical,False
9c9defcc-5495-4eda-a69c-20f4cbf0e5a4,Laura Gonzalez,2026-02-12 11:23:33.823216,Thursday,11,30,Service,True
ce6697e0-35e0-42cd-99a0-bac7719edbca,Catherine Lewis,2026-01-06 20:13:54.627420,Tuesday,20,9,Technical,True
bf336f2c-a23f-4d1c-bd5f-a251e1512a7c,Kevin Kim,2026-03-10 04:28:16.534398,Tuesday,4,2,Service,True
c012183e-7407-4aec-877a-363fc7d10600,Joshua Jackson,2026-01-03 00:03:46.281397,Saturday,0,3,Account,True
9ca85066-c4c1-428a-b9f8-1f748913e74d,Stephen Martin,2026-02-11 16:03:04.079331,Wednesday,16,18,Service,True
f5a1e720-2fdf-4ea1-8b3d-055027c2c9d4,Alexis Wilson,2026-03-30 22:30:13.686395,Monday,22,23,Service,False
089d033d-511e-476c-bc03-aa6e9e858230,Tiffany Clark,2026-03-20 18:45:33.706116,Friday,18,15,Account,False
55c7708c-dc10-4866-93da-f7afb96606cd,Joshua Carter,2026-05-09 11:08:38.552511,Saturday,11,10,Billing,True
d1c3cd16-b0b3-4043-8f28-3344650a8bf4,William Norton,2026-05-09 18:15:52.476913,Saturday,18,13,Account,False
2dc49337-4e74-4c11-bbc4-8ea2187a64e7,Jonathan Bond,2026-01-01 03:11:45.172078,Thursday,3,11,Service,False
8f6f8c1e-b3ab-4adf-8578-ea5f46efdc77,Lisa Willis,2026-03-30 11:40:47.616071,Monday,11,37,Technical,False
678c6b22-41be-4deb-8234-78d52ad798ee,Kayla Riley,2026-02-09 00:03:15.752469,Monday,0,19,Account,False
4bfb2fb3-4677-4a02-b920-811fca5e91b2,Michael Moore,2026-04-13 02:28:47.448121,Monday,2,18,Service,False
44674b83-5481-4904-b351-280d2982d8a5,Gary Massey,2026-01-13 01:20:14.593038,Tuesday,1,10,Account,True
2cbf03c3-0b63-4b77-8b84-8e1316764bf2,James Peterson,2026-04-15 19:28:44.541753,Wednesday,19,8,Billing,True
2a53f613-130e-4e5f-887e-85b796ef4e69,Joanna Marshall,2026-03-13 13:05:02.559443,Friday,13,30,Billing,True
db396b6a-f238-4653-9243-a77dbf63ffe9,Joe Kennedy,2026-04-24 21:42:49.134006,Friday,21,23,Service,False
c845f0cf-9e14-4403-b5af-0798dfaea5b6,Melissa Dunlap,2026-01-02 22:55:49.983408,Friday,22,25,Account,True
2ef1c883-82f1-4702-9f46-e661d221675a,Juan Parker,2026-04-22 16:14:14.564693,Wednesday,16,36,Technical,False
527ebac2-d23b-4b39-857f-e3d690380866,John Adkins,2026-01-21 10:40:57.620010,Wednesday,10,30,Billing,True
4c05c8bd-3c59-461e-8de2-f94fddb9ba64,Cynthia Small,2026-01-25 10:20:53.497571,Sunday,10,39,Technical,False
f5cc6e9a-8889-42c5-bc80-532fc27d8c0b,Thomas Murray,2026-02-06 15:12:12.195547,Friday,15,26,Service,True
bfaa15d2-3046-4e4c-988e-e706edce8ba8,Sarah Campbell,2026-04-15 00:13:45.069486,Wednesday,0,7,Service,True
ee8d19c8-e6f6-44f2-aa93-33d33a84f71b,Amanda Huynh,2026-02-24 08:25:53.620047,Tuesday,8,14,Billing,True
8ee053eb-b4ca-419f-833b-a9a0a07dd486,Trevor Odonnell,2026-01-16 22:12:17.632474,Friday,22,20,Account,False
73a2c5f5-5fdb-4e71-85f7-2ca8014c8a04,Linda Sullivan,2026-01-05 08:28:43.522330,Monday,8,11,Technical,True
fca38547-832b-41d1-a086-0d97f920c388,Makayla Allen,2026-02-13 10:49:55.687642,Friday,10,34,Billing,True
1d04d224-c92d-4c07-8561-6a70874e8497,Dawn Johnson,2026-01-10 22:57:28.299839,Saturday,22,8,Account,True
5fe7fcc2-332e-47db-b6fe-d5722f26a8e1,Daniel Sherman,2026-04-10 02:50:40.251312,Friday,2,12,Technical,True
b2e07bca-e598-4792-ad36-5adcb8d73b5d,Debra Myers,2026-03-29 02:05:31.255721,Sunday,2,2,Billing,True
1df9e546-3a81-4dd1-b155-a1da99087ddc,Anthony Bowman,2026-04-18 21:26:39.881096,Saturday,21,4,Service,False
cface9b0-7107-4a94-ba4c-09ab6861ccf3,Jessica Cooper,2026-04-15 14:38:10.519950,Wednesday,14,45,Account,False
e8493567-8a47-4f92-aa8e-7d3c44df6304,Mason Jackson,2026-02-06 02:11:23.081867,Friday,2,21,Technical,True
7fda6008-18a6-4409-8db7-841e41ad9f6d,Casey Colon,2026-01-30 18:53:32.418698,Friday,18,20,Technical,True
5111930d-be79-43f1-9a3c-0cf66c7eb8ea,Melissa Graves,2026-03-21 04:37:32.847339,Saturday,4,2,Account,False
5bc5a2a4-5aa9-42e6-98ee-82ec1484f905,Wendy Miller,2026-05-01 02:17:11.641062,Friday,2,18,Technical,False
c1b9f556-c3f6-41df-8a46-04f7a5099ec3,Ricky Jones,2026-02-10 22:52:00.898850,Tuesday,22,11,Technical,True
0562ded6-8acd-4f2f-b60a-1c1c05072385,Stephanie Rowland,2026-02-18 22:38:56.176853,Wednesday,22,12,Technical,False
4fc36360-f471-490c-992e-f0920a90daf6,Patricia Werner,2026-03-28 03:40:40.532745,Saturday,3,15,Account,True
debeea40-dc94-4c19-ba52-69c9f50d3e73,Shannon Miller,2026-05-03 15:25:41.514259,Sunday,15,20,Billing,True
34ecf820-757a-4635-be97-88c8510132cd,Timothy Serrano,2026-04-23 03:43:47.031578,Thursday,3,5,Technical,True
9365101a-287c-42c0-a78f-65dc164abc97,Stephen Massey,2026-05-08 04:53:06.382823,Friday,4,13,Account,True
f2029ae3-b25b-46cf-a44d-2326d46169dc,Thomas Martin,2026-04-05 19:27:40.504735,Sunday,19,8,Account,True
0ac93e0c-a73f-45af-bff8-c77699ef0259,Amber Morris,2026-01-14 06:53:38.014344,Wednesday,6,5,Technical,True
7f0cdffa-8430-488d-b2a2-840673591cbb,Kyle Rodriguez,2026-01-24 07:15:08.404913,Saturday,7,15,Account,False
3ea69a05-6344-4dbe-afc6-7afd4721baaa,Joshua Collins,2026-05-11 07:04:42.149960,Monday,7,20,Technical,True
d4640229-272e-446d-99d8-3658b47f2dc7,Kathryn Williams,2026-04-20 15:46:44.021664,Monday,15,53,Account,True
082cfc89-7235-4d15-a7eb-b040b27639fd,Emily Perez,2026-05-11 04:05:50.177104,Monday,4,18,Account,False
6c6f7a7c-f76a-4735-9993-caf0995dadd2,Whitney Collier,2026-02-01 05:20:18.294551,Sunday,5,13,Service,False
c11462f2-4fc5-46a7-bb0f-06a24a055aa4,Heather Nelson,2026-03-23 04:21:22.452391,Monday,4,24,Technical,True
765e2496-541f-43c7-a6f5-e25e0c19fcb2,Nancy Palmer,2026-04-11 09:25:13.673531,Saturday,9,40,Service,False
25626747-4e68-46b1-9d0b-da30c0999c27,Peggy Gonzalez,2026-02-10 20:14:24.177484,Tuesday,20,5,Technical,True
256dd136-8659-4794-a524-a61fbaafd9b1,Stacey Campos,2026-03-03 14:56:45.171783,Tuesday,14,24,Service,False
1eba6360-a696-4090-8fae-bd1e5630b52b,Diane Williams,2026-03-21 22:52:11.049839,Saturday,22,8,Account,True
dd114b66-b063-4574-b652-7fd1deaa2c7e,Jack Friedman,2026-03-16 20:59:49.030051,Monday,20,22,Account,False
7eb2fbd0-93e9-4c16-9d4c-c4c73fc4876e,Christopher Stephens,2026-01-27 21:58:33.144594,Tuesday,21,10,Billing,False
822e7400-7a2f-4ba3-95c1-d5b12129b498,John Cox,2026-02-01 01:09:49.686889,Sunday,1,15,Service,True
7f8031d3-d1b6-4c90-bcd4-2947e8dd1ae1,Lisa Cuevas,2026-03-08 03:10:14.249037,Sunday,3,4,Billing,True
fde85d19-fab4-474f-ba44-c9b10bb2ce86,Sara Mcclain,2026-03-22 15:02:13.292828,Sunday,15,19,Billing,True
bec215a9-1425-4ae5-8487-383250de8eb6,Christy Olson,2026-01-01 06:26:22.214951,Thursday,6,2,Account,False
45db705a-da77-476d-a0c6-5719a9f5a2cc,Felicia Mcintyre,2026-02-25 07:21:46.717544,Wednesday,7,5,Account,False
30e1550c-7e83-4460-92dd-ad612ad36468,Sharon Brewer,2026-02-24 09:05:40.863195,Tuesday,9,13,Technical,True
dab7e951-6ff5-41e1-84e8-fe498ef123bd,Keith King,2026-05-11 03:48:44.470878,Monday,3,23,Account,True
cfe488e0-89fa-4b67-8e64-edda36396045,Richard Ryan,2026-01-27 16:08:22.920701,Tuesday,16,36,Account,True
55c7a644-9557-4a56-bd88-52029c29446d,Andrea Williams,2026-01-06 20:13:05.194191,Tuesday,20,6,Technical,False
8874eeb1-dd2e-4cff-ace2-fcc5bdcb4c39,Wayne Wells MD,2026-01-31 16:48:13.824268,Saturday,16,28,Service,True
08b602c2-12e9-4d73-910d-0c3f47c85206,Jacqueline Davidson,2026-03-01 00:05:07.571764,Sunday,0,13,Technical,True
54894c1a-cdfb-4e2c-9d7f-be1026959741,Elizabeth Davis,2026-03-21 23:55:35.762467,Saturday,23,15,Billing,False
b3edf653-b4be-4f29-8027-67be4fa3868d,Laura Hall,2026-05-02 04:43:54.497869,Saturday,4,12,Billing,True
2f4fc8ec-0def-4a1c-b616-de42cc31dee2,Cheryl Andersen,2026-05-07 22:51:57.222870,Thursday,22,5,Service,True
0629ae2c-9b95-4796-a480-30495377f69d,James Blanchard,2026-03-28 03:33:32.534956,Saturday,3,11,Account,False
e0d95935-d5b9-44ff-a2af-4710a37a4794,Susan Evans,2026-02-22 08:41:49.505341,Sunday,8,10,Billing,True
76f74dd4-ca9e-40bb-b27c-bb4d9fbfc3ff,Jeffrey Le,2026-02-01 00:19:57.913997,Sunday,0,8,Technical,True
e49f116e-5a23-4408-929c-13016750c10b,Michelle Rodriguez,2026-05-09 23:50:28.807323,Saturday,23,8,Billing,True
03a44a0f-1663-4c7a-9526-c4acd77615f4,Brandi Blair,2026-03-19 10:06:02.453992,Thursday,10,39,Account,True
dc680c50-db52-41aa-b923-10eecfa71bde,Mary King,2026-02-21 04:59:14.941945,Saturday,4,5,Billing,False
8008e40b-721b-4ff2-b1b3-91f7b8bc0cf5,Kristi Bradley,2026-02-05 15:57:00.030604,Thursday,15,40,Service,True
a9eb842a-991a-4fa4-860a-3deb70967788,Melissa Sanchez,2026-01-25 18:48:54.872607,Sunday,18,8,Billing,False
e99b8d64-1efb-49ec-af63-97cac060eef6,Mr. Samuel Yoder,2026-01-17 07:26:40.268090,Saturday,7,12,Account,False
e97da672-a134-4601-a1fc-2a27c32b50a4,Dana Perez,2026-04-16 14:11:09.745668,Thursday,14,41,Technical,False
cd1186a2-00a8-411a-a386-ec9ef77fd8d4,Michael Terrell,2026-04-14 06:19:03.898018,Tuesday,6,6,Technical,False
562d5b74-9c70-447b-8381-d56e9a244846,Courtney Garcia,2026-01-10 19:12:04.490272,Saturday,19,14,Account,False
b407ee37-cd14-4897-904a-0479aa3c5d24,Abigail Martinez,2026-03-02 03:42:25.377538,Monday,3,19,Account,False
1596b2ff-c640-4ad9-8cfd-63e8d45ed951,Nicholas Bender,2026-03-29 07:54:58.170793,Sunday,7,6,Technical,False
29682896-914c-47fe-819a-217e60017867,Julia Thomas,2026-03-04 18:58:01.866716,Wednesday,18,12,Service,True
9bd038c0-0b7d-4b56-9fad-2efb837b2b55,Alexandra Cummings,2026-03-26 19:40:02.245040,Thursday,19,12,Account,True
e2da6308-9138-467f-ae09-6ea6900b75d7,Barbara Stanley,2026-01-18 16:24:07.932913,Sunday,16,29,Technical,False
744cf809-8731-4e48-9af4-8614d82eed1e,Nicole Sanchez,2026-05-09 06:48:12.116724,Saturday,6,14,Account,False
c6934a74-cf18-4c25-a0a3-d2f093b1bbed,Matthew Tyler,2026-03-25 11:28:36.430240,Wednesday,11,10,Account,True
1bbf3914-fe8b-4ed4-bc8c-98250adcc283,Shawn Davis,2026-01-24 22:13:17.053961,Saturday,22,12,Account,True
dd51ec17-c65f-4eaf-ba28-f2186eaface5,Mr. Paul Evans,2026-04-23 07:07:10.090724,Thursday,7,9,Account,True
c5115b63-50c2-4a3f-ba41-f5fe24e8de9c,Kelly Morales,2026-04-23 14:38:03.596960,Thursday,14,14,Billing,True
b2a48f1c-c9c8-431a-99b2-2871ea3dcd30,Trevor James,2026-01-08 06:25:48.011270,Thursday,6,12,Account,False
40046e0e-f663-4196-b7f9-b0d23399185b,Melissa Young,2026-02-13 08:14:50.283156,Friday,8,21,Service,True
fbea5f83-1ab0-48d0-81a5-28761fa566fc,Catherine Hill,2026-01-09 00:35:30.638506,Friday,0,21,Technical,False
b13b2594-3628-4062-a64a-a2f8b874fd1a,Mary Stewart,2026-02-14 08:53:59.272728,Saturday,8,13,Technical,False
62494a9b-b964-47e9-b766-6724b0f69be1,Kristin Perez,2026-02-06 21:49:58.850600,Friday,21,8,Billing,True
316a3d62-3655-43b9-abc7-6be42a7e1dd5,John Richmond,2026-03-27 05:26:55.834855,Friday,5,15,Account,True
1ed17b27-87e9-4db2-8e58-d22089f2ada9,Katelyn Wheeler,2026-01-05 14:19:21.915385,Monday,14,31,Account,False
f14ba57f-3668-4b93-bd52-3da988aedc41,Keith Harris,2026-02-21 07:21:24.033062,Saturday,7,3,Account,False
710dadc5-e735-4a6f-98d3-39ea709f3f61,Lori Miller,2026-03-09 08:35:19.826970,Monday,8,19,Billing,False
f00b003b-c629-471f-88db-cdc15304a499,Robert Nelson,2026-03-02 16:00:48.159127,Monday,16,50,Service,True
612bfa62-f68b-43f1-af9b-d8a49a4de44c,David Kim,2026-02-21 01:53:36.586896,Saturday,1,12,Account,False
445ccd7a-4687-442a-a1d6-8d4684021d58,Anita Harris DVM,2026-01-03 19:39:18.155178,Saturday,19,14,Account,False
cc1b2948-637b-421c-82db-f4a3043a9880,Tiffany Avila,2026-04-13 04:36:42.307997,Monday,4,27,Billing,False
3dae3d52-22b9-4717-9ac4-0fe1dc0aae4e,Ralph Pearson,2026-04-26 02:43:59.906808,Sunday,2,15,Account,True
22033d3f-64f5-49d3-87e8-ce4f8c32ffff,Victoria Martin,2026-03-14 00:28:14.136589,Saturday,0,2,Account,False
09f083e7-864a-4abe-9693-68f6eee9586b,Jean Alvarado,2026-05-06 06:54:32.413786,Wednesday,6,4,Service,False
ad3c88d8-3f12-437b-9a09-c0c8fc1b0ec3,Courtney Jones,2026-03-15 01:07:25.772361,Sunday,1,11,Technical,True
a59889c5-4290-4087-af44-839f9bad66fa,Brett Wong,2026-03-10 14:56:08.406216,Tuesday,14,20,Billing,False
69ce5013-0a67-4893-bd87-fe7525fa9451,Donna Padilla,2026-02-06 17:22:02.868212,Friday,17,24,Billing,True
e3ab4faf-3386-4fa7-8355-495acf63e6dd,Jeremy Spencer,2026-01-13 13:46:50.151159,Tuesday,13,30,Technical,True
09cf7f41-077b-411e-934d-89c9ba16d7b6,Jennifer Edwards,2026-03-10 14:38:05.000517,Tuesday,14,29,Account,True
bd6961fc-5b6a-4d08-8f96-bf96d47c8293,Michelle Walker,2026-01-22 14:04:21.172306,Thursday,14,19,Billing,True
6ef9f9e4-6bd3-4481-b997-d0b3cdcf00f4,Jonathan Hartman,2026-03-27 05:32:01.729725,Friday,5,11,Account,True
cfd474e8-c71b-4a2e-806a-cb68dd174a45,Mark Moreno,2026-04-09 22:45:51.348640,Thursday,22,4,Account,True
c1529f70-201e-462a-9a82-0cc70be51d3a,Veronica Buchanan,2026-04-03 00:53:02.212563,Friday,0,21,Billing,False
6c6e886f-4e5a-4270-82e9-1e3206c70214,Jeffrey Clark,2026-03-27 03:00:45.534561,Friday,3,19,Technical,False
5c6386dd-bec8-4e59-ac90-10f0960e12c3,Kristin Rich,2026-05-08 13:14:56.204568,Friday,13,21,Billing,False
c57ea681-cf37-44a5-91d1-b5faec5f5ac3,David Sawyer,2026-05-06 22:39:11.783976,Wednesday,22,7,Service,True
fb2dacd3-892f-4de4-bc60-1efa82ab6d13,Cindy Green,2026-04-28 08:33:24.104411,Tuesday,8,6,Technical,True
3ecdbd63-f92f-43a9-a16e-44ed5fefef0a,Justin Garcia,2026-03-04 08:58:49.007943,Wednesday,8,11,Service,False
be6c2219-239c-4ea6-babb-5bb637526e80,David Stokes,2026-04-22 06:38:37.880764,Wednesday,6,4,Service,True
da56d1cf-dd43-4c2b-b26a-0a7b55412bc2,Jesus Warren,2026-03-07 12:46:48.538122,Saturday,12,41,Billing,False
ccab7603-8f45-4ec3-9c52-34d06ddac7c6,Mr. Dale Ward,2026-04-01 06:55:59.809700,Wednesday,6,4,Service,True
cd9a758a-e464-4ff5-bb7b-9ce521e749bb,Michael Gomez,2026-03-08 02:53:41.320608,Sunday,2,7,Account,False
c8b39cbf-6c93-41d4-b28d-215007ba82bb,Jennifer Allen,2026-01-01 08:58:35.540120,Thursday,8,6,Billing,False
cb6ceb32-ded7-4704-98e3-6ac5d9139977,Megan Gutierrez,2026-02-15 18:17:12.223795,Sunday,18,8,Technical,True
b0e0e943-9713-4760-bc86-aefa3cdf3e39,Chelsea Whitehead,2026-03-21 07:33:59.318185,Saturday,7,2,Account,False
8fc4eb98-166a-49f3-9ff9-03dd17543dc5,Savannah Gonzalez,2026-03-13 21:20:22.507752,Friday,21,20,Technical,True
47d15c58-c621-4bf2-b74c-96d69f436b38,Kathleen Stephens,2026-03-09 11:02:29.743183,Monday,11,51,Service,True
c26e651b-a00e-423d-9737-cf85ffb4fc32,Ellen Smith,2026-04-26 02:08:27.588989,Sunday,2,11,Service,False
14e390e2-a408-43b2-ad2f-acac558d7072,Michelle Jones,2026-01-09 00:14:51.901129,Friday,0,13,Service,False
